symbol,expiry_date,snapshot_date,futures_price,prev_price,price_chg_pct,open_interest,oi_change,oi_chg_pct,volume_contracts,buildup_type,buildup_strength,company_name,sector,market_cap_tier,is_nifty50,is_banknifty,is_nifty_next50,has_earnings_this_week,earnings_date,days_to_earnings
BRITANNIA,2026-05-26,2026-05-26,5338.0,5339.5,-0.03,439000,-191250,-30.35,3956,Neutral,Weak,Britannia Industries,Consumer Goods,large,False,False,False,False,,
CAMS,2026-05-26,2026-05-26,773.15,771.6,0.2,1446000,-300000,-17.18,1567,Neutral,Weak,CAMS,Financial Services,mid,False,False,False,False,,
CANBK,2026-05-26,2026-05-26,133.15,133.94,-0.59,12048750,-38319750,-76.08,7273,Neutral,Weak,Canara Bank,Banking,mid,False,False,True,False,,
CHOLAFIN,2026-05-26,2026-05-26,1567.3,1587.5,-1.27,1176875,-879375,-42.77,2191,Long Unwinding,Moderate,Cholamandalam Finance,Financial Services,mid,False,False,True,False,,
CIPLA,2026-05-26,2026-05-26,1417.5,1412.6,0.35,1837125,-441375,-19.37,4803,Neutral,Weak,Cipla,Pharmaceuticals,large,True,False,False,False,,
COALINDIA,2026-05-26,2026-05-26,458.15,460.1,-0.42,4252500,-2658150,-38.46,9032,Neutral,Weak,Coal India,Metals & Mining,large,True,False,False,False,,
COFORGE,2026-05-26,2026-05-26,1422.8,1400.3,1.61,3424500,-304875,-8.17,7317,Short Covering,Moderate,Coforge,Information Technology,mid,False,False,False,False,,
COLPAL,2026-05-26,2026-05-26,2077.1,2108.9,-1.51,181125,-395550,-68.59,3395,Long Unwinding,Moderate,Colgate Palmolive,Consumer Goods,mid,False,False,True,False,,
CONCOR,2026-05-26,2026-05-26,475.9,512.65,-7.17,4266250,-3020000,-41.45,4558,Long Unwinding,Strong,Container Corporation,Infrastructure,mid,False,False,False,False,,
CROMPTON,2026-05-26,2026-05-26,289.05,293.75,-1.6,1585800,-4606200,-74.39,4474,Long Unwinding,Moderate,Crompton Greaves Consumer,Consumer Goods,mid,False,False,False,False,,
CUMMINSIND,2026-05-26,2026-05-26,5418.5,5383.0,0.66,300000,-343200,-53.36,2681,Neutral,Weak,Cummins India,Infrastructure,mid,False,False,False,True,2026-05-27,0.0
DABUR,2026-05-26,2026-05-26,447.6,447.1,0.11,797500,-1760000,-68.82,2307,Neutral,Weak,Dabur India,Consumer Goods,mid,False,False,True,False,,
DALBHARAT,2026-05-26,2026-05-26,1785.6,1827.5,-2.29,702325,-260325,-27.04,1433,Long Unwinding,Strong,Dalmia Bharat,Cement,mid,False,False,False,False,,
DELHIVERY,2026-05-26,2026-05-26,463.5,455.5,1.76,1162000,-2494150,-68.22,2298,Short Covering,Moderate,Delhivery,Infrastructure,mid,False,False,False,False,,
DIVISLAB,2026-05-26,2026-05-26,6753.0,6784.0,-0.46,253700,-101700,-28.62,2677,Neutral,Weak,Divis Laboratories,Pharmaceuticals,large,False,False,False,False,,
DLF,2026-05-26,2026-05-26,589.8,593.35,-0.6,1426425,-4318050,-75.17,7540,Neutral,Weak,DLF,Real Estate,large,False,False,False,False,,
DRREDDY,2026-05-26,2026-05-26,1327.9,1337.4,-0.71,5315000,-475000,-8.2,6915,Neutral,Weak,Dr Reddys Laboratories,Pharmaceuticals,large,True,False,False,False,,
EICHERMOT,2026-05-26,2026-05-26,7376.0,7424.5,-0.65,193900,-102400,-34.56,1860,Neutral,Weak,Eicher Motors,Automobile,large,True,False,False,False,,
ETERNAL,2026-05-26,2026-05-26,250.17,248.13,0.82,7146475,-26864150,-78.99,16376,Short Covering,Moderate,Eternal,Consumer Services,large,True,False,False,False,,
EXIDEIND,2026-05-26,2026-05-26,366.25,346.9,5.58,1872000,-2881800,-60.62,3899,Short Covering,Strong,Exide Industries,Automobile,mid,False,False,False,False,,
FEDERALBNK,2026-05-26,2026-05-26,290.2,289.25,0.33,7522500,-5375000,-41.67,4583,Neutral,Weak,Federal Bank,Banking,mid,False,True,False,False,,
FORTIS,2026-05-26,2026-05-26,966.6,970.85,-0.44,189100,-454150,-70.6,1160,Neutral,Weak,Fortis Healthcare,Healthcare,mid,False,False,False,False,,
GAIL,2026-05-26,2026-05-26,167.63,168.47,-0.5,7575750,-3669750,-32.63,3825,Neutral,Weak,GAIL,Oil & Gas,large,False,False,True,False,,
GODREJCP,2026-05-26,2026-05-26,1031.8,1020.6,1.1,1083500,-890000,-45.1,2702,Short Covering,Moderate,Godrej Consumer Products,Consumer Goods,mid,False,False,True,False,,
GODREJPROP,2026-05-26,2026-05-26,1760.2,1768.7,-0.48,278575,-509575,-64.65,4528,Neutral,Weak,Godrej Properties,Real Estate,mid,False,False,False,False,,
GRASIM,2026-05-26,2026-05-26,3165.0,3172.2,-0.23,479250,-793500,-62.35,5505,Neutral,Weak,Grasim Industries,Diversified,large,True,False,False,False,,
HAL,2026-05-26,2026-05-26,4427.7,4426.7,0.02,678150,-983100,-59.18,10224,Neutral,Weak,Hindustan Aeronautics,Defence,large,False,False,False,False,,
HAVELLS,2026-05-26,2026-05-26,1201.0,1205.7,-0.39,1812500,-2002000,-52.48,4945,Neutral,Weak,Havells India,Consumer Goods,large,False,False,True,False,,
HCLTECH,2026-05-26,2026-05-26,1161.9,1169.0,-0.61,2802450,-2086000,-42.67,11338,Neutral,Weak,HCL Technologies,Information Technology,large,True,False,False,False,,
HDFCAMC,2026-05-26,2026-05-26,2739.8,2763.2,-0.85,678900,-206100,-23.29,1698,Long Unwinding,Moderate,HDFC AMC,Financial Services,large,False,False,True,False,,
HDFCBANK,2026-05-26,2026-05-26,778.9,787.55,-1.1,6763350,-15802050,-70.03,36850,Long Unwinding,Moderate,HDFC Bank,Banking,large,True,True,False,False,,
HDFCLIFE,2026-05-26,2026-05-26,618.85,619.25,-0.06,4588100,-3264800,-41.57,4991,Neutral,Weak,HDFC Life,Financial Services,large,True,False,False,False,,
HEROMOTOCO,2026-05-26,2026-05-26,4983.0,4987.5,-0.09,450750,-459450,-50.48,4762,Neutral,Weak,Hero MotoCorp,Automobile,large,False,False,False,False,,
HINDALCO,2026-05-26,2026-05-26,1103.8,1099.6,0.38,2204300,-1439900,-39.51,4540,Neutral,Weak,Hindalco Industries,Metals & Mining,large,True,False,False,False,,
HINDUNILVR,2026-05-26,2026-05-26,2209.4,2202.4,0.32,1516200,-877200,-36.65,5314,Neutral,Weak,Hindustan Unilever,Consumer Goods,large,True,False,False,False,,
ICICIBANK,2026-05-26,2026-05-26,1279.1,1290.9,-0.91,15957200,-6649300,-29.41,29528,Long Unwinding,Moderate,ICICI Bank,Banking,large,True,True,False,False,,
ICICIGI,2026-05-26,2026-05-26,1860.3,1858.1,0.12,136175,-208000,-60.43,1776,Neutral,Weak,ICICI Lombard,Financial Services,large,False,False,True,False,,
ICICIPRULI,2026-05-26,2026-05-26,522.7,527.0,-0.82,2408700,-897250,-27.14,2357,Long Unwinding,Moderate,ICICI Prudential Life,Financial Services,large,False,False,False,False,,
IDFCFIRSTB,2026-05-26,2026-05-26,70.22,69.67,0.79,17492650,-44288125,-71.69,8173,Short Covering,Moderate,IDFC First Bank,Banking,mid,False,True,False,False,,
IEX,2026-05-26,2026-05-26,127.47,127.83,-0.28,4181250,-10601250,-71.71,4721,Neutral,Weak,Indian Energy Exchange,Financial Services,mid,False,False,True,False,,
INDHOTEL,2026-05-26,2026-05-26,657.15,663.9,-1.02,760000,-2040000,-72.86,2898,Long Unwinding,Moderate,Indian Hotels,Consumer Goods,mid,False,False,True,False,,
INDIANB,2026-05-26,2026-05-26,833.55,840.3,-0.8,1357000,-1440000,-51.48,2495,Long Unwinding,Moderate,Indian Bank,Banking,mid,False,False,False,False,,
INDIGO,2026-05-26,2026-05-26,4480.8,4481.6,-0.02,1473450,-51300,-3.36,13060,Neutral,Weak,IndiGo,Consumer Goods,large,True,False,False,True,2026-05-29,2.0
INDUSINDBK,2026-05-26,2026-05-26,932.3,928.35,0.43,1821400,-2116100,-53.74,4842,Neutral,Weak,IndusInd Bank,Banking,large,False,True,False,False,,
INDUSTOWER,2026-05-26,2026-05-26,433.25,439.35,-1.39,5596400,-7692500,-57.89,7177,Long Unwinding,Moderate,Indus Towers,Telecom,large,False,False,True,False,,
INFY,2026-05-26,2026-05-26,1167.7,1169.7,-0.17,5922800,-4764000,-44.58,23821,Neutral,Weak,Infosys,Information Technology,large,True,False,False,False,,
IOC,2026-05-26,2026-05-26,142.38,144.23,-1.28,10091250,-5806125,-36.52,3950,Long Unwinding,Moderate,Indian Oil Corporation,Oil & Gas,large,False,False,True,False,,
IREDA,2026-05-26,2026-05-26,129.54,129.86,-0.25,2528850,-4195200,-62.39,2387,Neutral,Weak,IREDA,Financial Services,mid,False,False,False,True,2026-05-29,2.0
IRFC,2026-05-26,2026-05-26,99.28,100.81,-1.52,4313750,-6540750,-60.26,2951,Long Unwinding,Moderate,IRFC,Financial Services,large,False,False,True,False,,
ITC,2026-05-26,2026-05-26,301.65,303.95,-0.76,10553600,-23112000,-68.65,19900,Long Unwinding,Moderate,ITC,Consumer Goods,large,True,False,False,False,,
JINDALSTEL,2026-05-26,2026-05-26,1222.9,1214.1,0.72,343750,-3392500,-90.8,6513,Neutral,Weak,Jindal Steel & Power,Metals & Mining,mid,False,False,False,False,,
JIOFIN,2026-05-26,2026-05-26,240.67,241.89,-0.5,10610250,-25255450,-70.42,15652,Neutral,Weak,Jio Financial Services,Financial Services,large,True,False,False,False,,
JSWENERGY,2026-05-26,2026-05-26,576.0,556.65,3.48,2708000,541000,24.97,5436,Long Buildup,Strong,JSW Energy,Power,mid,False,False,False,False,,
JSWSTEEL,2026-05-26,2026-05-26,1293.6,1289.4,0.33,4427325,-1752300,-28.36,4118,Neutral,Weak,JSW Steel,Metals & Mining,large,True,False,False,False,,
JUBLFOOD,2026-05-26,2026-05-26,430.05,440.8,-2.44,3147500,-3701250,-54.04,5530,Long Unwinding,Strong,Jubilant Foodworks,Consumer Goods,mid,False,False,False,False,,
KOTAKBANK,2026-05-26,2026-05-26,388.65,393.7,-1.28,11930000,-10184000,-46.05,7412,Long Unwinding,Moderate,Kotak Mahindra Bank,Banking,large,True,True,False,False,,
KPITTECH,2026-05-26,2026-05-26,784.8,759.9,3.28,1160675,-91375,-7.3,5829,Short Covering,Moderate,KPIT Technologies,Information Technology,mid,False,False,False,False,,
LAURUSLABS,2026-05-26,2026-05-26,1373.9,1357.4,1.22,1123700,-1134750,-50.24,3700,Short Covering,Moderate,Laurus Labs,Pharmaceuticals,mid,False,False,False,False,,
LICHSGFIN,2026-05-26,2026-05-26,544.15,543.4,0.14,906000,-4310000,-82.63,5163,Neutral,Weak,LIC Housing Finance,Financial Services,mid,False,False,False,False,,
LICI,2026-05-26,2026-05-26,854.9,837.35,2.1,1148000,-812000,-41.43,3295,Short Covering,Strong,LIC of India,Financial Services,large,False,False,True,False,,
LT,2026-05-26,2026-05-26,4037.8,4034.2,0.09,882000,-1461425,-62.36,12843,Neutral,Weak,Larsen & Toubro,Infrastructure,large,True,False,False,False,,
LUPIN,2026-05-26,2026-05-26,2265.9,2278.8,-0.57,2181950,-34000,-1.53,5070,Neutral,Weak,Lupin,Pharmaceuticals,large,False,False,True,False,,
M&M,2026-05-26,2026-05-26,3107.3,3145.6,-1.22,615600,-894800,-59.24,7646,Long Unwinding,Moderate,Mahindra & Mahindra,Automobile,large,True,False,False,False,,
MANAPPURAM,2026-05-26,2026-05-26,330.25,326.15,1.26,6606000,-3672000,-35.73,2479,Short Covering,Moderate,Manappuram Finance,Financial Services,mid,False,False,False,False,,
MARICO,2026-05-26,2026-05-26,830.0,822.35,0.93,645600,-783600,-54.83,2789,Short Covering,Moderate,Marico,Consumer Goods,large,False,False,True,False,,
MARUTI,2026-05-26,2026-05-26,13208.0,13181.0,0.2,182600,-89650,-32.93,5507,Neutral,Weak,Maruti Suzuki,Automobile,large,True,False,False,False,,
MAXHEALTH,2026-05-26,2026-05-26,993.95,1004.35,-1.04,1240575,-655200,-34.56,2530,Long Unwinding,Moderate,Max Healthcare,Healthcare,mid,True,False,True,False,,
MCX,2026-05-26,2026-05-26,3307.3,3311.1,-0.11,865000,-858125,-49.8,2670,Neutral,Weak,MCX,Financial Services,mid,False,False,False,False,,
MFSL,2026-05-26,2026-05-26,1725.6,1726.0,-0.02,369200,-851200,-69.75,3363,Neutral,Weak,Max Financial Services,Financial Services,mid,False,False,False,False,,
MOTHERSON,2026-05-26,2026-05-26,135.82,136.17,-0.26,18271650,-13001100,-41.57,5797,Neutral,Weak,Samvardhana Motherson,Automobile,mid,False,False,False,False,,
MPHASIS,2026-05-26,2026-05-26,2265.3,2245.7,0.87,712525,-464475,-39.46,2729,Short Covering,Moderate,Mphasis,Information Technology,mid,False,False,False,False,,
MUTHOOTFIN,2026-05-26,2026-05-26,3331.5,3360.6,-0.87,759275,-163900,-17.75,1425,Long Unwinding,Moderate,Muthoot Finance,Financial Services,mid,False,False,True,False,,
NATIONALUM,2026-05-26,2026-05-26,416.2,402.8,3.33,3073125,-10775625,-77.81,8373,Short Covering,Strong,National Aluminium,Metals & Mining,mid,False,False,False,False,,
NAUKRI,2026-05-26,2026-05-26,980.7,938.35,4.51,228000,-1076250,-82.52,5045,Short Covering,Strong,Info Edge,Information Technology,large,False,False,True,False,,
NBCC,2026-05-26,2026-05-26,95.55,96.9,-1.39,1917500,-13526500,-87.58,3667,Long Unwinding,Moderate,NBCC,Infrastructure,mid,False,False,False,False,,
NESTLEIND,2026-05-26,2026-05-26,1428.6,1416.0,0.89,863000,-504500,-36.89,1879,Short Covering,Moderate,Nestle India,Consumer Goods,large,True,False,False,False,,
NHPC,2026-05-26,2026-05-26,78.44,79.09,-0.82,4979200,-7622400,-60.49,2500,Long Unwinding,Moderate,NHPC,Power,mid,False,False,False,False,,
NMDC,2026-05-26,2026-05-26,90.67,90.42,0.28,8862750,-39993750,-81.86,9690,Neutral,Weak,NMDC,Metals & Mining,mid,False,False,False,True,2026-05-29,2.0
NTPC,2026-05-26,2026-05-26,389.65,390.25,-0.15,13204500,-2443500,-15.62,11098,Neutral,Weak,NTPC,Power,large,True,False,False,False,,
NYKAA,2026-05-26,2026-05-26,266.35,270.1,-1.39,1553125,-6962500,-81.76,3386,Long Unwinding,Moderate,FSN E-Commerce,Consumer Goods,mid,False,False,True,False,,
OBEROIRLTY,2026-05-26,2026-05-26,1693.7,1720.9,-1.58,1094800,-637350,-36.8,2773,Long Unwinding,Moderate,Oberoi Realty,Real Estate,mid,False,False,False,False,,
OFSS,2026-05-26,2026-05-26,9882.0,9708.0,1.79,70875,-74700,-51.31,2499,Short Covering,Moderate,Oracle Financial Services,Information Technology,large,False,False,True,False,,
ONGC,2026-05-26,2026-05-26,287.5,285.25,0.79,7708500,-4936500,-39.04,4710,Short Covering,Moderate,ONGC,Oil & Gas,large,True,False,False,False,,
PAGEIND,2026-05-26,2026-05-26,38305.0,38545.0,-0.62,18045,-8775,-32.72,1738,Neutral,Weak,Page Industries,Consumer Goods,mid,False,False,True,False,,
PAYTM,2026-05-26,2026-05-26,1131.6,1097.4,3.12,2929000,-152975,-4.96,5446,Short Covering,Moderate,One97 Communications,Financial Services,mid,False,False,True,False,,
PERSISTENT,2026-05-26,2026-05-26,5105.8,5059.2,0.92,562100,-114800,-16.96,5893,Short Covering,Moderate,Persistent Systems,Information Technology,mid,False,False,False,False,,
PETRONET,2026-05-26,2026-05-26,280.2,282.4,-0.78,4535300,-2751200,-37.76,2793,Long Unwinding,Moderate,Petronet LNG,Oil & Gas,mid,False,False,False,False,,
PFC,2026-05-26,2026-05-26,433.7,439.5,-1.32,5652400,-7282600,-56.3,7879,Long Unwinding,Moderate,Power Finance Corporation,Financial Services,large,False,False,True,False,,
PIDILITIND,2026-05-26,2026-05-26,1478.5,1478.1,0.03,268500,-885000,-76.72,2595,Neutral,Weak,Pidilite Industries,Chemicals,large,False,False,True,False,,
PIIND,2026-05-26,2026-05-26,2838.0,2862.8,-0.87,256550,-323400,-55.76,2964,Long Unwinding,Moderate,PI Industries,Chemicals,mid,False,False,False,False,,
PNB,2026-05-26,2026-05-26,105.91,106.43,-0.49,13128000,-40192000,-75.38,7449,Neutral,Weak,Punjab National Bank,Banking,mid,False,True,True,False,,
POLYCAB,2026-05-26,2026-05-26,9613.5,9398.0,2.29,331875,-370625,-52.76,6437,Short Covering,Strong,Polycab India,Consumer Goods,large,False,False,False,False,,
POWERGRID,2026-05-26,2026-05-26,292.55,295.4,-0.96,2819600,-3218600,-53.3,3261,Long Unwinding,Moderate,Power Grid,Power,large,True,False,False,False,,
RBLBANK,2026-05-26,2026-05-26,344.25,344.3,-0.01,5892800,-10782300,-64.66,4729,Neutral,Weak,RBL Bank,Banking,mid,False,True,False,False,,
RECLTD,2026-05-26,2026-05-26,337.6,342.95,-1.56,6235600,-13028400,-67.63,11484,Long Unwinding,Moderate,REC,Financial Services,large,False,False,True,False,,
RELIANCE,2026-05-26,2026-05-26,1356.3,1366.6,-0.75,6360500,-8230500,-56.41,24671,Long Unwinding,Moderate,Reliance Industries,Oil & Gas,large,True,False,False,False,,
SAIL,2026-05-26,2026-05-26,203.84,198.76,2.56,4732900,-19331100,-80.33,5285,Short Covering,Strong,Steel Authority of India,Metals & Mining,mid,False,False,True,False,,
SBICARD,2026-05-26,2026-05-26,628.7,632.15,-0.55,786400,-2050400,-72.28,5506,Neutral,Weak,SBI Cards,Financial Services,large,False,False,False,False,,
SBILIFE,2026-05-26,2026-05-26,1883.2,1894.3,-0.59,1690500,105375,6.65,4841,Neutral,Weak,SBI Life Insurance,Financial Services,large,True,False,False,False,,
SBIN,2026-05-26,2026-05-26,968.5,970.9,-0.25,11112000,-13819500,-55.43,26896,Neutral,Weak,State Bank of India,Banking,large,True,True,False,False,,
SHREECEM,2026-05-26,2026-05-26,25180.0,25360.0,-0.71,11300,-23575,-67.6,2049,Neutral,Weak,Shree Cement,Cement,large,False,False,False,False,,
SHRIRAMFIN,2026-05-26,2026-05-26,952.15,961.6,-0.98,2588025,-5143875,-66.53,8786,Long Unwinding,Moderate,Shriram Finance,Financial Services,large,True,False,False,False,,
SIEMENS,2026-05-26,2026-05-26,3677.1,3664.3,0.35,296450,-156975,-34.62,3184,Neutral,Weak,Siemens,Infrastructure,large,False,False,True,False,,
SONACOMS,2026-05-26,2026-05-26,608.0,596.1,2.0,863625,-1703975,-66.36,3101,Short Covering,Strong,Sona BLW Precision,Automobile,mid,False,False,False,False,,
SRF,2026-05-26,2026-05-26,2749.7,2713.9,1.32,640200,-284400,-30.76,2748,Short Covering,Moderate,SRF,Chemicals,mid,False,False,False,False,,
SUNPHARMA,2026-05-26,2026-05-26,1840.8,1843.5,-0.15,3679550,-758100,-17.08,7441,Neutral,Weak,Sun Pharmaceutical,Pharmaceuticals,large,True,False,False,False,,
TATACONSUM,2026-05-26,2026-05-26,1187.6,1189.4,-0.15,799150,-1577400,-66.37,4299,Neutral,Weak,Tata Consumer Products,Consumer Goods,large,True,False,True,False,,
TATAELXSI,2026-05-26,2026-05-26,4335.6,4336.2,-0.01,140100,-122200,-46.59,3281,Neutral,Weak,Tata Elxsi,Information Technology,mid,False,False,True,False,,
TATASTEEL,2026-05-26,2026-05-26,210.47,210.65,-0.09,25792250,-8767000,-25.37,12848,Neutral,Weak,Tata Steel,Metals & Mining,large,True,False,False,False,,
TCS,2026-05-26,2026-05-26,2276.2,2316.4,-1.74,3077900,-2324175,-43.02,23694,Long Unwinding,Moderate,Tata Consultancy Services,Information Technology,large,True,False,False,False,,
TECHM,2026-05-26,2026-05-26,1458.7,1432.0,1.86,1281000,-1575600,-55.16,5525,Short Covering,Moderate,Tech Mahindra,Information Technology,large,True,False,False,False,,
TIINDIA,2026-05-26,2026-05-26,3039.1,3047.0,-0.26,44800,-46200,-50.77,1414,Neutral,Weak,Tube Investments,Automobile,mid,False,False,False,False,,
TITAN,2026-05-26,2026-05-26,4105.9,4157.7,-1.25,730800,-724325,-49.78,7204,Long Unwinding,Moderate,Titan Company,Consumer Goods,large,True,False,False,False,,
TMPV,2026-05-26,2026-05-26,385.6,372.8,3.43,18059200,1129600,6.67,15524,Long Buildup,Moderate,Tata Motors Passenger Vehicles,Automobile and Auto Components,large,True,False,False,False,,
TORNTPHARM,2026-05-26,2026-05-26,4452.1,4554.8,-2.25,59625,-188750,-75.99,2728,Long Unwinding,Strong,Torrent Pharmaceuticals,Pharmaceuticals,mid,False,False,False,False,,
TRENT,2026-05-26,2026-05-26,4239.6,4303.8,-1.49,453800,-419500,-48.04,7088,Long Unwinding,Moderate,Trent,Consumer Services,large,True,False,False,False,,
TVSMOTOR,2026-05-26,2026-05-26,3455.0,3477.5,-0.65,561575,-681100,-54.81,5026,Neutral,Weak,TVS Motor Company,Automobile,large,False,False,True,False,,
ULTRACEMCO,2026-05-26,2026-05-26,11623.0,11747.0,-1.06,288550,-161700,-35.91,4471,Long Unwinding,Moderate,UltraTech Cement,Cement,large,True,False,False,False,,
UNIONBANK,2026-05-26,2026-05-26,167.56,168.84,-0.76,8947350,-13301550,-59.79,4185,Long Unwinding,Moderate,Union Bank of India,Banking,mid,False,False,False,False,,
UNOMINDA,2026-05-26,2026-05-26,1114.9,1117.1,-0.2,189200,-224400,-54.26,1340,Neutral,Weak,Uno Minda,Automobile,mid,False,False,False,False,,
UPL,2026-05-26,2026-05-26,655.0,652.6,0.37,3825165,-5642220,-59.6,5365,Neutral,Weak,UPL,Chemicals,large,False,False,True,False,,
VBL,2026-05-26,2026-05-26,531.3,530.55,0.14,3461625,-5279625,-60.4,5649,Neutral,Weak,Varun Beverages,Consumer Goods,large,False,False,True,False,,
VEDL,2026-05-26,2026-05-26,344.9,332.5,3.73,6647000,-3312000,-33.26,9722,Short Covering,Strong,Vedanta,Metals & Mining,large,False,False,True,False,,
VOLTAS,2026-05-26,2026-05-26,1271.4,1289.6,-1.41,1053000,-1053750,-50.02,5482,Long Unwinding,Moderate,Voltas,Consumer Goods,mid,False,False,False,False,,
WIPRO,2026-05-26,2026-05-26,203.73,207.04,-1.6,48522000,-36642000,-43.03,30137,Long Unwinding,Moderate,Wipro,Information Technology,large,True,False,False,False,,
YESBANK,2026-05-26,2026-05-26,22.83,22.32,2.28,34987500,-192104700,-84.59,8140,Short Covering,Strong,Yes Bank,Banking,mid,False,False,False,False,,
ZYDUSLIFE,2026-05-26,2026-05-26,1079.05,1072.05,0.65,968400,-1106100,-53.32,2194,Neutral,Weak,Zydus Lifesciences,Pharmaceuticals,large,False,False,False,False,,
ABCAPITAL,2026-05-26,2026-05-25,364.35,358.0,1.77,7582600,-12598400,-62.43,4940,Short Covering,Moderate,Aditya Birla Capital,Financial Services,mid,False,False,False,False,,
ADANIENT,2026-05-26,2026-05-25,2848.3,2721.0,4.68,4071384,-4372041,-51.78,23482,Short Covering,Strong,Adani Enterprises,Diversified,large,True,False,False,False,,
ADANIPORTS,2026-05-26,2026-05-25,1804.8,1790.7,0.79,4795600,-4621750,-49.08,13572,Short Covering,Moderate,Adani Ports,Infrastructure,large,True,False,False,False,,
ALKEM,2026-05-26,2026-05-25,5422.0,5427.5,-0.1,88250,-169500,-65.76,1845,Neutral,Weak,Alkem Laboratories,Pharmaceuticals,mid,False,False,False,True,2026-05-28,2.0
AMBUJACEM,2026-05-26,2026-05-25,443.15,437.4,1.31,10792950,-11169900,-50.86,13892,Short Covering,Moderate,Ambuja Cements,Cement,mid,False,False,True,False,,
APOLLOHOSP,2026-05-26,2026-05-25,8398.5,8365.0,0.4,373875,-268625,-41.81,3602,Neutral,Weak,Apollo Hospitals,Healthcare,large,True,False,False,False,,
ASHOKLEY,2026-05-26,2026-05-25,164.17,158.69,3.45,38285000,-35960000,-48.43,13874,Short Covering,Strong,Ashok Leyland,Automobile,mid,False,False,False,True,2026-05-28,2.0
